@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute class {0,1,2,3,4,5}

@data
-10.590606,-2.307354,2.835279,-0.05563,0.820227,3.875413,0.842738,7.374877,-1.975206,1.697799,1.072928,1.108407,0.630505,-0.862229,-0.851261,-1.065284,-0.418334,-0.548479,-0.429168,-0.509243,0.303669,-0.232869,-0.893533,1.005873,-0.647941,0.221326,3.668374,-0.441205,-1.008691,1.41395,0.866358,-0.254459,-0.717732,-1.006876,-0.213937,0.73709,0.8609,0.159839,-0.414046,0.98444,0.159095,-0.093247,-0.870006,0.308497,0.801803,0.041264,0.773624,-0.37312,1.202646,1
11.946671,0.928331,7.896902,-1.008867,4.231749,-2.182081,1.65624,-0.134272,-1.254786,-0.871374,-1.149649,1.142606,-3.532967,-2.559297,-4.047117,-0.250464,-0.093192,1.193459,1.326321,0.971125,-1.041508,0.146314,1.784356,-0.500782,0.779931,-0.320053,-0.252338,-0.520097,-1.463547,-2.262116,-1.427233,0.667338,-2.216916,-0.188387,-0.182271,-0.491065,0.902748,1.558395,0.830219,0.228552,-0.120748,-0.412073,-0.029463,-0.635159,-0.699976,0.399433,0.045973,0.127024,0.136576,1
-6.700248,12.507198,-0.233609,2.523756,0.756444,-1.418944,-3.309156,-0.394668,-1.630174,0.958246,-0.097851,-1.044941,-0.142097,1.586399,-3.658799,2.376161,2.791117,-0.970447,2.969905,-3.521294,0.50845,0.359866,0.544741,-0.56803,-0.422268,1.144954,-2.162707,-0.94897,-0.600615,-1.129805,0.928126,0.134615,0.343179,1.186804,-1.968241,0.606828,-0.664097,0.716552,-0.367528,0.693726,-0.605043,-0.633026,0.367261,2.100079,-1.337231,-0.843856,-0.581765,0.069003,0.552005,1
-11.629918,-5.047627,3.230976,0.023769,1.732954,5.172258,-0.889506,5.972739,-1.174496,2.865626,1.898925,1.886924,0.953016,-2.674427,-1.262374,-2.085017,-1.882291,-0.820979,-1.534972,-1.402595,-0.341504,0.822944,1.234421,-0.089935,-0.056292,-0.363348,-1.313481,-0.399102,0.340293,-0.688728,-0.372061,0.430187,-0.133577,0.352768,-0.486792,0.342879,-1.121575,0.042158,-0.517849,-0.562538,0.530898,-0.26559,-0.018786,-0.054624,-0.555851,0.819684,-0.761187,-0.364299,-0.823419,1
-11.341804,-8.798058,2.702131,1.444899,3.430415,3.576718,0.911212,-3.745587,0.302644,-0.606459,0.436022,2.350389,-1.006447,1.074687,1.587528,1.404297,2.682935,0.935955,-0.926231,1.451588,0.284882,-0.049532,-0.224499,-0.96918,-0.899801,2.028546,0.565124,0.792143,-1.347334,1.097855,0.228337,0.146223,-0.65563,0.742393,-0.11099,-0.897276,-0.510405,0.052481,0.467698,0.52201,-0.825205,0.224445,-0.02887,-0.735051,0.050629,-0.119264,-1.596199,-0.516945,-0.194483,1
-10.581127,-7.745278,3.493912,0.491133,3.113259,3.823502,1.004777,-2.017401,-0.002013,-0.6532,0.990139,3.081605,0.138311,1.052241,1.148047,1.626413,2.504288,0.926845,-0.602643,1.306073,0.001629,-0.541592,-0.840949,-1.731753,0.476475,2.03328,-1.393521,-0.03702,0.235639,0.343341,1.166368,-0.758931,0.07542,0.332667,-0.5222,1.115418,1.278297,-0.255728,-0.565284,0.727485,-1.018139,-1.582809,0.261239,-0.048976,0.754754,0.45035,0.660787,-0.240397,-0.644828,1
8.274514,-2.212427,-7.824061,4.690492,-1.592898,3.191447,-1.030216,1.026005,-0.045418,3.307943,0.828902,-1.157537,-8.763587,1.657878,0.353751,-2.045997,0.142927,0.561967,-0.570572,1.141773,2.991734,0.84236,-0.770035,-1.399664,0.930438,-0.502002,0.58909,1.366292,2.413827,-0.181095,-0.830749,1.092409,0.316088,0.358873,-1.500183,-0.629585,-0.031743,0.228595,-1.902024,-2.958928,1.431212,-0.399515,-2.476228,-1.676284,-2.242829,-0.580682,0.865315,-1.119494,-1.811951,1
-11.426679,-9.67201,2.263572,1.191849,3.961866,3.228177,0.612713,-5.36796,0.027363,-0.653424,0.432907,0.933644,-1.370937,1.072515,1.486584,1.175917,1.576013,0.182847,-0.480352,0.121891,0.223464,1.063796,0.175019,-0.159341,-0.152322,1.181572,0.096438,1.211824,-0.255994,0.779429,-0.228282,0.656423,-0.810664,-0.219847,0.370404,-2.074966,-1.396687,0.272438,0.123633,1.068081,0.253547,0.344821,-0.349792,-0.037377,-0.200249,0.42533,-0.852064,0.432965,0.244883,1
15.28688,-0.621274,8.541928,-0.50971,6.816823,-1.265587,-0.037626,1.397653,1.335846,0.136595,0.487525,-2.943325,1.168113,0.532709,2.645198,1.147254,-0.773038,-0.766765,-1.045132,-1.245808,0.872116,-0.075225,-1.787707,-0.46811,0.730879,0.572643,-0.43814,-0.474053,-0.678283,-1.057412,-1.039143,0.136687,-0.600252,0.219865,-0.179897,-0.393835,-0.901542,-0.802572,-0.305348,-0.477054,0.072075,0.054831,0.671975,-0.159615,0.561001,0.656795,0.058801,-1.72836,1.186717,1
14.937524,-0.436317,8.400013,-0.47529,6.386868,-1.243416,0.172928,1.501947,1.196025,0.147312,0.162374,-3.093238,1.227799,0.62851,2.955897,0.949959,-0.6035,-0.852449,-0.976628,-0.992976,0.731836,-0.203058,-1.856795,-0.726586,0.524641,0.57122,-0.339263,-0.722141,-0.83843,-1.294059,-0.980436,0.33988,-0.289597,0.325126,-0.014577,-0.548159,-0.464953,-0.259397,-0.360384,-0.621075,0.106944,0.228685,0.753339,-0.078208,0.348683,0.426117,-0.065272,-1.520367,1.128806,1
14.324633,-0.77254,7.539015,-1.038374,6.393122,-1.267039,-0.542074,1.873221,1.395942,0.648541,0.460696,-1.946561,2.914871,1.234653,2.770842,0.004725,0.73374,-1.67721,-1.978577,0.670175,2.058812,0.38282,-1.35288,0.032897,0.522782,0.979227,1.342108,-1.457191,-0.91912,-1.653336,0.763776,0.990356,1.740061,1.108219,1.477537,0.069405,0.930227,1.575021,0.64648,-0.517822,-0.227581,-0.706379,-0.080829,-0.567726,-0.173629,-0.446155,-0.868739,0.489558,-0.523504,1
-11.786792,-4.020876,3.468432,0.228081,0.918504,5.166219,-0.724359,6.780773,-1.502419,3.212153,1.923131,1.42998,1.255587,-2.470809,-1.182759,-1.861009,-0.831454,-0.960646,-1.154506,-1.355832,-0.240825,0.660182,0.239191,1.504362,-0.603317,-0.113822,1.65762,0.145253,-0.985282,-0.217127,0.747632,0.427316,-0.86576,0.400047,-0.941051,0.434237,-0.771886,0.004807,-0.195855,0.011062,0.247662,-0.276197,-0.188087,-0.094945,-0.061844,0.363436,-0.567439,-0.367285,-0.263888,1
-4.950375,8.95682,-3.627111,0.384674,1.266514,0.515686,2.207614,2.419625,7.181815,0.959334,-0.951458,-0.122118,0.775779,1.20557,-1.418171,-0.080031,3.038743,-3.321873,0.059702,0.855152,-0.55698,-0.689192,-1.825207,0.619734,-1.584879,0.293674,1.154279,-2.450296,2.798185,-0.634701,-2.148071,-1.555144,-1.182589,3.153382,-1.137005,-2.449181,1.048282,1.522808,0.255484,0.844043,1.304102,0.846627,1.109055,0.869169,1.926543,-0.735348,2.191591,-0.094608,-0.302596,0
3.23784,-5.196729,-14.718511,-6.039826,1.918256,2.079501,2.95137,-0.4503,-1.225353,-1.821461,6.701391,-9.296581,-0.175894,-1.199566,-1.706358,-1.247523,1.864108,0.197888,-1.005554,0.245592,-1.0799,0.959366,1.30539,0.787563,-0.673325,0.676024,-0.637193,0.891594,-0.42057,0.259639,-0.164665,-0.905521,0.202532,0.657767,-0.08892,-0.322455,0.676806,-0.273987,0.441547,-0.156514,-0.221359,-0.22156,-0.405145,-0.600504,-0.055003,-0.092841,0.148917,-0.084957,-0.771974,0
-5.939913,10.9482,-4.024284,1.132745,2.463349,0.101037,1.344637,2.126623,11.908722,-0.160337,-0.587967,1.192285,-0.058092,-0.55462,-1.348707,2.229616,-0.13233,-2.1729,0.77597,2.315134,-1.279336,-0.064523,0.764575,0.262351,-0.551457,0.710013,-0.174213,0.030079,0.440585,0.043292,-0.229773,0.232162,-0.17777,-0.811494,0.427651,0.890815,-0.734389,-0.586887,-0.253655,-0.19117,-0.299243,-0.035071,0.124528,-0.922767,-0.746638,0.298581,-0.588676,-0.240654,-0.303196,0
10.432209,-3.74026,5.225921,-2.846473,-3.614667,1.329707,-4.198269,0.87982,3.547707,1.182785,3.247927,-0.72318,0.265719,1.217164,0.892103,-1.293737,-1.115595,-0.079146,0.650084,0.74848,1.305045,-3.102139,2.338224,-0.483942,-0.978041,-0.923373,0.004414,-0.87312,-0.691632,0.039011,0.287305,0.856063,-2.423601,0.843931,-0.530472,0.635091,3.278366,0.408455,0.341558,0.822785,-2.762913,0.643564,0.205795,0.00876,2.258785,0.864052,0.121751,2.52455,1.493427,0
3.585979,-4.97996,-14.450347,-5.542929,1.917486,2.1021,2.289496,-0.151074,-0.986769,-1.243354,6.828362,-9.511959,-0.476307,-1.054718,-2.04849,-0.590818,1.649183,0.126912,-0.535461,0.578282,-1.166134,1.053401,2.116347,0.776588,-0.816859,1.140866,-1.348691,0.745688,-0.992688,0.380268,-0.491455,-0.482712,0.200886,0.433682,-0.2241,-0.175438,-0.125844,-0.582604,0.651002,-0.235844,-0.938031,-0.54071,-0.155035,-0.693611,-0.007509,0.166004,0.291385,-0.359781,0.349711,0
3.279189,1.455049,-0.711984,-3.837607,-4.517448,-1.250191,3.794798,-2.324382,-2.992792,-2.495019,-0.566782,0.66108,-1.257011,-5.141828,-0.59739,6.229307,-2.985983,-4.275661,-1.979435,-0.68604,2.603528,-0.647746,-1.471144,1.667324,0.673504,0.484759,-0.321481,0.691392,0.806972,0.053958,1.156346,-1.385874,-0.127146,1.653633,0.050109,-0.077143,0.551733,-0.504177,-0.320873,0.368109,0.719574,0.201587,-1.394476,-0.385575,-0.364501,0.462322,-0.452974,0.494642,-0.196995,5
-10.20849,-13.945804,-0.644196,6.09706,-4.058508,-25.169073,0.830786,3.987838,0.602207,0.604261,9.26708,3.078542,-2.068368,-3.064572,4.014874,-2.089501,2.76527,-2.612452,3.981647,0.345793,-0.488801,-0.205455,-1.566519,-0.636592,-0.06749,0.143988,-0.089606,0.257336,-0.636847,-0.78923,0.379352,-0.189246,-0.334084,-0.220557,-1.273988,-0.198385,-0.516064,-1.291036,-0.751479,0.255998,0.614966,-0.799673,0.470541,-1.546574,-0.173299,-2.83753,-0.654982,2.549589,2.226448,5
7.304758,-3.584792,3.445252,-5.191067,-10.036475,1.739062,-6.002579,1.052933,3.711448,2.116203,0.70688,-0.83146,0.994251,0.785902,0.082438,0.68446,0.644015,3.11958,-0.39564,0.199671,-0.033032,-1.013182,-0.662653,0.579516,2.011486,0.992384,-0.822274,0.920153,-0.568719,-0.472371,1.200062,-0.731547,-1.271171,0.299645,0.330626,-1.267451,-0.146606,0.264743,-0.654906,0.219842,2.036947,-0.999405,1.175698,-0.380604,-0.69223,-0.203128,0.253397,-0.095089,-1.048726,5
7.243,-1.256558,3.774086,-4.565616,-8.458223,2.952649,-1.052886,-0.696813,0.901361,-0.73463,4.478089,2.158451,-0.035601,1.026159,-0.932727,1.001863,-0.51133,-0.082261,0.659735,-0.865873,-0.418429,1.168252,-0.010106,-2.036939,-3.422791,-0.268,1.390642,-0.026434,-0.300372,0.445086,-1.555414,0.884954,2.835438,-0.461242,0.742216,0.639565,0.902776,0.816457,0.336487,0.520014,0.071331,0.874405,-0.614867,-0.048788,-0.755755,-0.25938,0.396671,-0.348891,0.614483,5
3.606269,1.562463,0.172556,-5.215853,-5.465829,-0.870103,3.689989,-2.666753,-2.801873,-3.089573,-0.945854,1.560447,-1.778349,-4.660749,-0.344531,5.484593,-2.796283,-3.905593,-1.964444,-1.642416,1.609475,-0.203345,-1.574902,1.795237,-1.093987,0.177625,-0.463261,-0.515238,1.12146,0.936229,-0.003169,0.907193,0.527064,-0.72279,-0.340155,0.414129,1.211056,-1.277627,-0.109634,-0.584705,0.071603,-1.784419,1.822139,0.093578,0.429217,-0.407285,-0.281284,-0.118806,-0.006161,5
7.319476,-3.178008,4.426498,-5.376459,-10.229165,1.749141,-4.996267,0.565514,3.503212,1.303644,1.427405,-0.764655,1.423,1.293748,0.073717,0.398368,-0.223773,2.532019,-0.139396,0.044404,-0.393087,-0.26335,-0.253659,-0.81925,0.110965,-0.238048,-0.349472,0.168403,-0.280516,-0.041836,1.869912,-0.288413,-1.215211,0.584633,-0.226106,-1.472976,-0.215352,-0.748269,-0.063202,-0.085657,0.717176,-1.028241,1.268447,-0.429195,-0.168729,0.174072,-0.22265,-0.048145,-0.677145,5
7.252956,-3.398359,4.214612,-5.532123,-10.285341,1.813082,-5.363205,0.731212,3.47392,1.438091,1.219766,-0.528152,1.236854,1.108431,0.070243,0.650066,0.003368,2.628306,-0.132936,-0.02098,-0.358732,-0.512567,-0.303952,-0.306676,0.761641,0.223109,-0.273653,0.419242,-0.369042,-0.256862,1.648134,-0.523606,-1.121229,0.540717,0.012408,-1.363153,-0.355748,-0.427398,-0.323809,0.035134,1.31752,-0.964455,1.283407,-0.370035,-0.20217,-0.03027,-0.126187,0.130024,-0.85488,5
7.24168,-2.705428,4.514401,-4.679947,-9.487545,2.329424,-3.342447,-0.487379,2.834451,-0.258892,3.498146,1.350738,0.527549,0.428094,-0.283252,1.039825,-1.317528,0.161092,1.134596,-1.393971,-0.603292,-0.262246,-0.630998,-1.846618,-1.204428,-1.159972,1.031816,-0.600866,0.228873,0.679157,-0.679609,0.064702,0.665032,0.886833,-0.142778,-0.467509,0.882749,-0.064469,0.659805,0.023534,-1.005723,0.575736,-1.328493,-0.054571,0.330602,0.989509,-0.014432,0.02055,1.297141,5
-3.170525,1.963229,2.987242,-3.815443,-8.416788,0.716519,-1.700347,-1.483416,-0.049417,0.727482,-6.515096,-1.697941,0.754678,-2.689573,3.410197,-5.12368,3.325498,-3.758028,0.046982,0.659473,-1.242769,0.360374,1.594651,0.2837,1.14861,-0.784791,-1.190665,-0.545701,0.642984,0.486517,0.614098,0.260714,0.071908,0.274497,-0.112067,0.93057,0.862846,0.10433,2.049639,2.52229,-1.263877,0.591799,-1.320368,-0.376315,-1.293772,0.395381,-0.09978,-1.104097,0.469316,3
-2.543713,2.663369,3.076191,-2.333306,-6.924697,0.744501,0.85136,-0.149417,-1.559645,-1.921056,-4.8558,-1.292145,0.547819,-2.131842,3.105689,-2.297775,4.390527,-3.249309,-1.803375,0.596452,-1.028917,1.675226,1.401668,-0.064897,-0.354326,-0.302459,0.230415,1.257155,0.323028,-0.210833,-0.91652,0.580322,-0.741885,-0.859441,0.91092,-0.642737,-0.855404,-0.052009,-0.417829,-1.497291,0.025873,-0.229802,1.020093,0.723396,0.222578,-0.623926,1.208442,0.442508,-0.144577,3
6.134472,-3.824036,-10.656321,2.274772,0.919795,0.275053,1.023941,-0.283956,-2.202679,0.611735,-1.380531,-1.767992,5.255399,-4.026821,0.124117,3.698902,1.345821,1.397215,0.625201,2.114616,2.499555,-2.802702,0.531165,-5.646274,-1.717507,-1.740462,1.962674,-1.359333,-1.370106,-0.836827,0.989065,-3.382288,-2.142394,-1.339541,1.865015,-0.178568,-4.564301,-0.158657,-0.064714,0.785724,0.782198,-1.287028,-2.076143,-0.980097,-0.414523,0.200746,3.310939,-0.980116,1.088528,4
-3.670561,9.563871,0.001935,-2.887712,-1.37748,-0.921194,5.055584,-1.914512,-3.039867,6.933036,-1.174763,-0.816336,0.694923,0.98106,2.650134,0.476948,-1.390202,1.142659,1.154154,2.015515,-1.802465,-0.057653,0.55571,0.508045,-2.723578,1.08562,-0.62916,0.548443,-0.414887,-2.181282,1.61779,-0.695269,-0.023332,-1.21653,0.282395,-0.440058,0.147497,-0.197455,-0.035193,-0.591771,-0.513652,-0.482727,-0.549365,-0.206554,-0.399223,0.958554,0.340609,2.350046,-0.790937,4
7.752083,-4.313602,-9.406134,4.524951,-1.045014,0.512849,-1.067476,0.715849,-1.65902,0.116579,-2.437619,-1.015229,4.752935,-2.40622,-0.376771,1.361622,2.88644,2.125761,-0.970906,0.866726,2.248473,-2.937026,1.941664,-7.059954,-1.739101,-0.661362,0.732926,-1.48015,-3.164451,-0.290467,0.069461,-3.02679,-1.341501,-2.064097,3.133998,-0.161591,-3.216943,0.601022,-2.25744,-0.238928,1.140693,-0.414995,-1.142531,1.173127,-2.583693,-1.28868,1.650647,-0.300472,0.485452,4
-3.008268,9.057134,1.893313,-2.490465,-1.162476,-1.13308,6.076,-2.353856,-1.446014,4.620061,0.84899,-0.879957,1.052158,1.269751,1.733942,0.298402,-2.024381,2.078729,0.465751,1.312856,-0.463933,-0.760826,0.152695,-0.477865,0.399812,0.043759,0.095895,-0.571791,1.480928,-0.666485,1.563661,1.346838,0.435531,-1.129246,-0.82368,-0.566514,0.53909,0.657179,-0.27162,-0.447596,0.284195,0.930887,0.436165,0.963794,0.59594,-0.84625,-0.030233,-1.867071,0.84285,4
-7.943529,-7.24942,2.226953,-0.361815,-0.406223,1.396247,1.488804,7.345209,-1.787045,-5.699196,-2.313619,-1.533626,-0.875265,2.654269,-0.253548,2.892002,-1.062143,1.169839,4.108841,2.426316,-0.546366,-0.750603,-0.75492,2.132132,-0.135319,-0.089748,0.27716,-0.290497,-0.008345,0.397318,1.523446,0.988494,-0.882145,1.040399,1.60608,-0.538411,-0.044145,-0.812331,0.672581,-0.725427,-2.45644,1.576551,0.745434,-0.107334,-1.325939,-1.611509,1.832533,0.053335,-0.019496,2
-6.825786,-3.498378,1.564658,-1.895046,-2.12818,1.569619,2.224397,7.115454,-2.645894,-5.216843,-2.746991,-2.527916,0.532599,4.165939,3.545392,2.870395,0.771557,0.220332,2.31437,0.752135,-0.635972,-1.225569,1.310753,-0.756115,0.635306,-1.567186,0.089162,0.584447,0.434767,-0.846036,-2.442479,-1.255665,1.838057,-1.09648,-2.651249,-0.014535,0.021646,0.68521,0.099309,1.132787,2.42984,-0.658782,-0.688473,-0.329713,1.036594,0.450825,-2.692916,-0.179137,0.715,2
15.586198,-1.044602,8.859224,-0.397339,7.901231,-1.161,-0.515105,0.798503,1.6037,0.128781,0.770971,-2.907527,1.259605,0.381741,2.503819,0.648011,-0.973922,-0.618567,-0.387839,-1.847087,0.336704,-0.075737,-1.513254,0.220865,0.22155,-0.168767,-1.353572,1.235033,0.716295,1.061105,-1.793108,0.333097,-1.232744,-1.80386,-1.617696,0.931291,-1.124902,-1.508835,-0.413988,0.695653,-0.649955,1.365468,-0.530581,0.788458,-0.731669,-0.354401,0.634236,0.054969,0.083365,1
-11.543876,-5.696371,3.32119,-0.153574,2.177247,5.103343,-0.563001,5.463891,-0.84004,2.541984,2.140863,1.758138,0.745667,-2.052645,-1.487971,-1.650674,-1.991843,-0.622609,-1.419346,-1.457681,-0.340068,0.274464,0.756496,-0.373327,0.747979,-0.72641,-2.294785,-0.43446,1.102694,-0.824971,-0.252347,-0.007454,-0.135658,0.274379,-0.003109,-0.033624,-0.895946,-0.052367,-0.221963,-0.219264,0.112767,-0.054841,0.552557,0.26041,-0.103479,0.607322,-0.167312,-0.223799,-0.80649,1
-7.217752,15.111984,0.393648,3.246411,1.964046,-1.363712,-9.134973,-1.509803,-3.947127,-3.684946,2.76546,-0.256063,-0.859111,-0.018506,0.913121,-1.153087,-2.182227,-0.23594,-3.868374,3.792485,-2.818583,-1.624911,-0.995381,0.171593,-0.01641,-0.568333,1.036673,0.047887,0.364574,-0.049051,0.032881,-0.211629,0.158749,-0.143579,-0.3967,0.091617,-0.073453,-0.230142,0.017525,0.526125,-0.045442,0.270556,0.739328,0.836612,-0.89596,0.26703,0.066981,0.542037,0.072839,1
-7.1087,15.662476,0.193683,3.127108,2.147333,-1.824829,-9.817125,-1.560655,-3.613563,-3.524905,2.523881,-0.173585,-0.569798,0.301665,0.921665,-0.118932,-2.293518,-0.220474,-2.179114,3.512486,-2.616907,-0.890507,0.082831,-0.2546,-0.286298,0.152364,0.197863,-0.060773,0.372431,0.148603,-0.711312,0.031818,0.149236,0.148159,0.023753,0.523418,-0.405091,-0.327428,-0.178096,-0.627616,-0.352976,-0.722292,-0.541402,0.157997,0.37778,-0.69855,0.320436,-0.02104,-0.062375,1
-11.113087,-8.508344,3.29397,0.545594,3.353334,3.866088,1.117002,-2.858622,0.404246,-0.660907,1.100578,2.654759,0.074753,1.26321,0.83347,1.468037,2.383475,1.243754,-1.088032,1.185403,0.064639,-0.209404,-0.432406,-1.287131,-0.190336,2.118212,-0.589027,0.091646,-0.50254,0.563286,0.750116,-0.335234,-0.526648,0.664561,-0.353839,0.728547,0.320956,-0.021711,-0.403925,0.51413,-1.046134,-0.556865,-0.110291,-0.503939,0.249969,-0.170411,-0.105669,-0.323117,-0.718671,1
15.89275,-1.019576,8.866285,-0.465656,7.893962,-1.196431,-0.590403,0.801773,1.645505,0.066113,0.832113,-2.659886,1.360099,0.257633,2.483661,0.823686,-1.056107,-0.516802,-0.355593,-1.750931,0.300183,-0.160981,-1.493034,0.270064,0.157542,-0.143268,-1.278042,1.350845,0.758414,1.168942,-1.752759,0.478125,-1.252613,-1.881451,-1.876325,1.205835,-1.109854,-1.535671,-0.256441,0.898452,-0.684418,1.170889,-0.414511,0.691621,-0.491211,-0.217093,0.669188,0.111557,-0.140081,1
13.609722,0.500592,8.967956,-1.849505,5.652978,-1.89353,0.684637,0.116963,-1.788678,-0.334707,-1.993433,1.312313,-3.540152,-2.119478,-3.551358,-1.112929,1.836652,1.333799,1.575391,0.345345,-2.539591,0.554621,1.860391,-0.676216,0.428907,0.484512,1.563316,-0.38902,0.506546,0.333494,1.171368,-1.176642,2.115377,1.135563,0.373201,-0.436088,-0.061745,-1.638089,-0.684804,0.185663,1.364461,-0.062382,0.323795,-0.003844,0.416267,0.543119,-0.020128,-0.350073,0.168424,1
15.36026,-0.382181,9.418841,-2.229229,6.795413,-1.47226,-0.421996,-0.466972,0.173515,-0.035687,-0.225637,0.18476,-0.266618,-0.927364,0.929213,-0.596758,0.736184,1.16702,1.065465,-0.965263,-1.853,-0.274293,0.519795,1.583621,-1.563297,-1.865638,-0.066969,1.791984,1.95733,2.701121,1.460492,-1.324504,0.250892,0.286903,-0.140293,-0.464784,-0.149737,-0.303022,0.262927,0.329445,0.573899,-0.220287,-0.286819,0.216081,1.058046,-1.623874,0.192224,0.298121,-1.57232,1
-5.821078,11.860381,1.055898,1.484112,0.013079,-0.956415,-1.378933,-1.138662,-2.193397,1.576704,0.319417,-1.249997,0.187276,1.622614,-1.597887,1.797656,3.687602,-1.153209,1.944655,-3.521256,1.347126,-1.183642,-0.098865,-0.514962,0.813666,-0.845979,0.669421,0.935608,0.163668,0.886558,0.462842,1.02783,-0.414808,-0.691268,1.036814,-0.399074,0.442638,-0.433444,0.209239,-1.28969,-0.488206,0.260914,0.111882,-1.657929,1.014383,0.434719,-0.572803,0.091368,-1.114802,1
10.656587,-2.454262,-5.791273,12.103699,-1.981999,2.337092,1.282911,-0.882327,-0.767217,-0.809264,-0.825689,1.574199,0.190723,0.907662,1.292819,-2.197876,-2.193968,-1.558167,0.380229,-1.357248,0.785278,-3.860675,2.32164,0.578851,-0.222337,1.813634,-0.447279,0.615339,0.097464,0.477577,0.088602,0.967301,1.268906,0.365204,-0.523407,-0.642757,-0.67952,0.297554,0.543654,0.269516,0.42249,-0.363455,0.346573,-0.244061,-0.509124,0.655098,0.808625,0.192438,-0.40575,1
-10.81402,-11.794936,2.014848,0.325355,1.73232,1.781636,-2.241061,-8.426455,2.458897,-0.121673,-0.464798,-1.918742,-0.602813,-0.636324,-0.011758,-1.194149,-1.094003,-0.55534,1.644274,-0.77917,0.544317,-1.005886,0.050605,1.475471,0.21047,-2.196652,0.843093,-1.192539,0.314149,-1.625571,0.077535,-0.320708,0.515998,-0.128129,0.1432,0.106952,0.551892,-0.018193,-0.112964,-0.191103,0.077057,0.203629,-0.016863,0.518111,-0.302768,0.244264,0.143926,0.174736,0.514227,1
-6.197974,12.162048,0.298314,2.479766,0.514239,-1.018727,-2.594834,-0.836192,-1.433117,1.72256,0.309241,-0.892271,0.266134,1.672857,-3.046328,1.961445,3.299029,-1.508342,1.676508,-3.487382,1.252741,-0.289893,-0.279486,-0.875053,-0.232858,-0.347962,-0.853516,-0.364898,-0.206546,-0.612936,0.931145,0.016694,0.261646,1.211235,-1.366902,-0.352669,-0.423429,0.751647,-0.355356,-0.025887,-0.300493,0.041699,-0.966195,1.199248,-0.650613,-0.815888,-0.085079,0.037088,0.0436,1
-10.661473,-7.971021,3.474899,0.440461,3.342982,4.072677,1.014383,-2.434902,0.2187,-0.587951,1.187823,2.850005,0.132929,1.094324,1.131941,1.42094,2.415425,1.026063,-0.729383,1.479918,0.122617,-0.453483,-0.406457,-1.388786,0.088677,1.759633,-0.957989,-0.069493,-0.049984,0.383386,1.360907,-0.749032,-0.483279,0.381607,-0.464881,0.66679,0.967037,-0.040335,-0.525825,0.969103,-0.673252,-1.025231,0.07957,0.174063,0.293424,0.364498,0.175669,-0.184259,-0.736399,1
14.377724,-0.956364,7.615853,-1.245197,6.368786,-1.212039,-0.668646,2.230589,1.255306,0.154757,0.610505,-1.491,3.240425,1.404557,2.429368,-0.594873,1.026787,-1.5109,-2.165873,0.776763,2.329874,0.701809,-0.662164,0.803543,0.751475,1.181725,1.484907,-1.815479,-0.891087,-1.81084,0.997187,1.173062,2.030392,1.294389,1.690473,0.296526,1.419121,1.586115,0.529286,-0.963814,-0.616127,-0.571061,0.121721,-0.607722,-0.698008,-0.887761,-0.373876,0.428948,-0.793301,1
12.745946,0.454557,8.634187,-2.164534,5.531144,-2.485872,0.951985,0.446626,-1.461187,-0.656609,-2.02241,1.205303,-3.888153,-2.757178,-3.921774,-0.541274,1.326881,1.120256,1.279769,0.633213,-1.706707,0.357034,1.794023,-1.030831,1.262749,0.542755,1.451678,-0.50212,-0.13835,-1.511104,-0.451922,0.286881,0.790341,0.694334,-0.076817,-0.224812,0.704487,-0.430938,0.045733,-0.066518,0.3838,-0.781518,-0.567901,0.015997,-0.938271,1.491879,0.403915,0.563421,1.089632,1
