@relation 'RelationName-weka.filters.unsupervised.attribute.NumericToNominal-R386_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute PC1 numeric
@attribute PC2 numeric
@attribute PC3 numeric
@attribute PC4 numeric
@attribute PC5 numeric
@attribute PC6 numeric
@attribute PC7 numeric
@attribute PC8 numeric
@attribute PC9 numeric
@attribute PC10 numeric
@attribute PC11 numeric
@attribute PC12 numeric
@attribute PC13 numeric
@attribute PC14 numeric
@attribute PC15 numeric
@attribute PC16 numeric
@attribute PC17 numeric
@attribute PC18 numeric
@attribute PC19 numeric
@attribute PC20 numeric
@attribute PC21 numeric
@attribute PC22 numeric
@attribute PC23 numeric
@attribute PC24 numeric
@attribute PC25 numeric
@attribute PC26 numeric
@attribute PC27 numeric
@attribute PC28 numeric
@attribute PC29 numeric
@attribute PC30 numeric
@attribute PC31 numeric
@attribute PC32 numeric
@attribute PC33 numeric
@attribute PC34 numeric
@attribute PC35 numeric
@attribute PC36 numeric
@attribute PC37 numeric
@attribute PC38 numeric
@attribute PC39 numeric
@attribute PC40 numeric
@attribute PC41 numeric
@attribute PC42 numeric
@attribute PC43 numeric
@attribute PC44 numeric
@attribute PC45 numeric
@attribute PC46 numeric
@attribute PC47 numeric
@attribute PC48 numeric
@attribute PC49 numeric
@attribute PC50 numeric
@attribute class {0,1,2,3,4,5}

@data
3.434802,-5.518228,-14.615779,-4.708173,1.912543,1.89751,2.04565,-0.872913,1.734722,2.797655,-8.049697,6.417154,0.08199,0.759954,-1.637568,0.147578,0.341678,0.089669,-1.227126,-0.426924,-1.563114,1.524231,2.048824,1.49836,-0.974057,-1.481411,0.672727,-0.966605,1.897372,0.954918,-0.169165,0.535964,-0.383992,-0.45492,-0.020868,0.702185,0.33724,-0.738767,-1.269931,0.657226,-1.557846,0.348455,0.633808,0.529286,-1.429653,0.794132,-0.095639,0.300076,0.899733,-0.535783,0
3.212822,-5.721852,-15.302306,-6.264623,2.433226,1.838708,2.679629,0.574101,0.640342,3.242245,-8.570387,5.325105,-0.556494,-0.300574,-1.298642,0.60917,1.569598,0.951463,0.059958,0.057873,-1.317775,1.093518,0.85894,0.799686,-0.681869,-0.205213,0.606614,0.544074,0.62851,-0.466668,0.059132,0.533283,1.321415,0.5032,-0.568048,0.010105,-0.439086,0.083846,0.281657,0.352652,-0.153448,-0.423806,-0.198451,-0.881859,1.951106,-0.904178,-0.612337,-0.412966,-0.967753,-0.110844,0
-6.351951,10.758021,-4.356379,0.451286,2.344885,0.28404,1.132709,-3.669028,-11.187747,-0.723018,0.278363,-0.512277,0.67728,-1.441362,-1.364311,-1.186465,1.005952,-2.527114,0.057654,0.522862,-2.150202,-0.538456,0.309665,0.834302,-1.367934,-0.466598,-0.110683,0.590887,-1.491558,0.066091,-0.870932,0.743943,-0.039341,-0.966985,0.638892,0.707573,-0.029374,-0.233658,-0.69679,0.187835,1.018367,-0.644605,-0.671372,0.186327,0.509096,0.815253,-0.074312,0.257815,0.575471,0.322398,0
-7.99637,14.142744,-1.401987,2.33878,1.058506,-1.070328,-5.658842,-0.257794,0.677588,1.239958,1.144867,1.764411,-1.661849,3.656264,2.616784,1.190705,-2.567359,2.744801,-2.751796,1.871703,4.562961,4.875013,1.881432,0.725398,-1.883613,-3.61752,-1.599817,0.103078,-2.283094,2.609468,0.042304,0.167363,-1.192046,0.245193,0.782123,-0.946478,-0.833173,-0.858193,0.501672,-0.169311,0.167043,0.67602,-0.071358,0.80667,0.567501,-0.019525,-0.282926,0.318866,-0.039417,0.090302,0
3.328308,-5.718206,-14.595283,-4.932305,1.955555,1.830191,2.12371,-0.408189,1.507138,2.591791,-8.471713,6.238944,0.03961,0.616348,-1.552223,0.008626,0.220582,0.160098,-1.083622,-0.291432,-1.743109,1.505844,2.174682,1.718669,-1.175677,-1.434848,0.680876,-0.938044,1.900417,0.932268,-0.200428,0.57369,-0.226673,-0.42161,0.078125,0.618932,0.445376,-0.730978,-0.878175,0.602094,-1.556334,0.327759,0.523252,0.713985,-1.197513,0.942508,-0.060156,0.192076,1.010381,-0.323615,0
3.597196,-0.743722,-16.856073,-12.641963,7.105241,-2.624594,-3.219053,0.903337,1.308143,-0.781328,4.376167,-5.170424,0.103866,-0.957857,4.129473,2.533663,-5.622739,-4.080434,-0.598402,-3.200515,-0.043668,2.980368,-1.123349,3.642647,3.498341,0.355393,-1.923945,-0.504923,-0.274634,0.126323,0.65333,1.361503,-1.036634,-1.196743,-0.61111,1.59566,-0.740146,1.560427,-1.156839,2.278392,-1.487342,-1.518734,-3.082426,-0.560766,1.268363,0.884938,0.892634,0.412956,0.222114,3.150599,0
2.910812,-3.273318,-19.109323,-15.250799,5.934814,-2.226588,-3.236062,0.047344,-0.171116,-1.41754,4.381272,-3.204547,-0.671711,-3.242843,2.432905,0.860188,-0.587475,-2.965942,-1.124127,-4.019901,-0.849157,1.54764,0.780922,-2.471815,2.529416,-1.66016,-0.636322,0.819807,2.046203,-0.776534,0.852016,0.059532,-0.846858,0.739761,0.968163,-0.894249,0.900852,0.343219,-0.461154,-1.316548,1.833108,0.553724,2.714261,0.459863,-0.144077,-1.358675,1.070688,0.410496,-1.495227,-2.610167,0
3.290047,-5.291674,-14.352324,-6.004675,1.708676,1.953774,2.592004,0.341905,1.246625,2.866584,-8.8765,5.658293,-0.364264,-0.003946,-1.540801,0.024228,0.933368,0.507133,-0.386841,0.209111,-1.341508,1.01891,1.497599,1.374437,-0.95321,-0.448601,0.927348,-1.104068,1.191836,0.270156,-0.566623,0.66466,0.148602,-0.512914,-0.094742,0.488755,0.016952,-0.449565,-0.216115,0.599255,-0.948474,0.547688,-0.4978,0.917771,-0.236676,0.419786,0.015357,0.641305,-0.14835,-0.084841,0
3.370567,-5.326634,-14.500332,-5.584827,1.795472,2.025681,2.395215,0.198733,1.227316,2.7415,-8.836265,5.837992,-0.269547,0.080321,-1.324942,-0.066972,0.808217,0.329257,-0.652408,0.08691,-1.460021,1.090161,1.763936,1.353419,-0.921614,-0.621696,0.832817,-1.204851,1.347898,0.381077,-0.502012,0.657337,0.112319,-0.603888,-0.12463,0.372038,0.144634,-0.59809,-0.316537,0.555929,-1.101443,0.50659,-0.440736,0.934444,-0.527732,0.596629,-0.023409,0.534493,0.075475,-0.208319,0
3.313618,-5.30353,-14.378351,-5.153344,1.819018,2.225601,2.254104,-0.25061,1.303234,2.659091,-8.676833,5.731376,-0.254141,0.388217,-1.304988,-0.250869,0.378923,0.149733,-0.967493,-0.090271,-1.666158,1.435533,2.166621,1.256181,-1.534375,-1.062757,0.7894,-1.223087,1.637756,0.631215,-0.347215,0.402822,-0.024726,-0.544583,-0.030319,0.345027,0.128938,-0.751465,-0.68322,0.488972,-1.324851,0.327513,0.039602,0.900655,-1.264748,1.064826,-0.083048,0.361237,1.224671,-0.300597,0
-6.299703,10.927264,-4.32265,1.025007,2.430397,0.273681,0.826648,-3.676367,-11.392943,-0.236149,0.891529,-0.632813,0.452793,-0.567398,-1.091059,-1.931643,-0.293847,-2.705048,-0.387714,1.115236,-2.149697,-0.194802,0.596486,0.792615,-0.572412,-0.715326,0.070837,0.062517,-0.68909,0.046319,-0.358017,0.392398,-0.421081,0.390679,0.123198,0.036286,0.761599,-0.804343,-0.798747,0.161966,-0.272014,-0.026648,-0.110511,0.917231,0.495266,-0.586646,0.032438,-0.055367,-0.331923,0.525546,0
3.223569,-5.067825,-14.799617,-5.443936,1.873739,2.129736,2.876327,0.091388,1.350589,2.914956,-8.370629,5.746873,-0.116578,0.371946,-1.098231,0.191236,1.099921,0.33174,-0.584626,-0.430898,-1.5793,1.149913,1.451697,0.914812,-0.704551,-0.435952,0.77889,-0.907471,0.581867,0.3468,0.160615,1.027485,0.411458,-0.887502,-0.526648,0.230302,-0.208364,-0.496825,-0.386645,0.37186,-0.574266,0.61169,-0.302544,0.548523,0.386099,0.730406,0.364487,0.860377,-0.329824,0.123509,0
3.05712,-3.203102,-19.066258,-15.473809,6.087679,-2.366952,-3.061567,0.21524,0.192311,-1.397402,4.621815,-3.750209,-0.779951,-3.349155,2.773437,0.732928,-1.022167,-3.046482,-1.246833,-4.425352,-0.700774,1.354478,0.434594,-2.033493,2.521353,-1.252728,-0.807822,0.943676,1.790127,-0.569164,0.677187,0.344246,-0.768544,0.991625,0.51571,-0.429804,0.755795,0.081203,-0.403718,-1.150784,1.570774,0.678639,2.901223,0.412726,0.264466,-1.408504,0.772985,0.240494,-1.186666,-2.410756,0
-6.4383,10.989587,-4.675261,0.447705,2.58979,0.204709,0.799091,-3.686484,-11.261457,-0.725423,0.51047,-0.678459,0.609333,-0.993901,-1.046032,-1.31437,0.391195,-2.604895,-0.195406,0.827871,-2.388417,-0.367817,0.411679,0.909256,-1.251607,-0.707609,-0.03834,0.628391,-1.570848,0.146635,-0.8068,0.726185,-0.292524,-1.042001,0.602085,0.449383,0.038869,-0.406877,-0.788311,0.235519,0.628166,-0.444243,-0.880761,0.297943,0.317854,0.63497,0.149609,0.21351,0.688988,0.673924,0
3.023055,-5.550151,-14.747718,-6.051087,1.815319,2.005923,3.072292,0.454622,1.433052,3.288231,-8.522543,5.725821,-0.154306,0.308135,-1.173534,0.54476,1.240024,0.606737,-0.38886,-0.288628,-1.256457,0.980451,1.009395,1.046302,-0.909924,-0.176841,0.669714,-0.419776,0.98247,0.182347,-0.133293,0.720751,0.543508,-0.842466,-0.176356,-0.00106,-0.422046,-0.226931,-0.308146,0.595083,-0.601703,0.125171,-0.363169,0.380991,0.477875,0.211849,0.593609,0.553268,-0.591585,0.451562,0
3.365319,-5.472233,-15.285677,-6.155803,2.071367,2.087121,2.806792,0.468275,0.9146,2.878965,-8.665029,5.867819,-0.300001,0.145407,-1.153122,0.647928,1.437963,1.233953,-0.407792,0.241721,-1.520613,1.079542,0.973284,0.930458,-0.801723,-0.19603,1.055275,0.203571,0.366728,-0.266809,0.131985,0.99271,0.8059,-0.410823,-0.55952,0.459051,-0.462668,-0.291134,-0.113237,0.512059,-0.291935,-0.036301,-0.112356,-0.449792,1.692328,-0.254137,-0.104486,0.271715,-0.58083,0.06606,0
-6.386952,10.887667,-4.363578,1.037869,2.409941,0.285831,0.705521,-3.700745,-11.250187,-0.266109,0.730016,-0.660734,0.451286,-0.610294,-1.066323,-1.687638,-0.005437,-2.574533,-0.142538,1.065339,-2.263853,-0.256614,0.504451,0.833393,-0.765163,-0.696372,-0.140199,0.189755,-1.026541,0.131046,-0.528171,0.396758,-0.342073,-0.029135,0.175419,0.240271,0.491222,-0.550512,-0.74309,0.239737,-0.092997,-0.217836,-0.491453,0.558001,0.264402,-0.011296,0.032534,0.000981,-0.004262,0.617502,0
2.910042,-5.689603,-14.674152,-6.585926,1.58986,2.059059,3.143974,0.684186,1.362878,3.329276,-8.660491,5.593749,-0.053424,0.61668,-1.252551,0.604711,1.079597,0.533001,-0.143133,-0.13731,-1.038659,0.932195,1.046513,0.981435,-1.080997,0.017397,0.610673,0.006207,0.61166,-0.165892,-0.352665,0.716175,0.853704,-0.569513,-0.346565,-0.021855,-0.477375,-0.096542,-0.206756,0.787016,-0.574393,0.040042,-0.327946,0.139456,0.927278,-0.074225,0.594851,0.311692,-1.023854,0.635984,0
-6.475418,10.97311,-4.398293,0.849561,2.436487,0.26619,0.764103,-3.739138,-11.180716,-0.453282,0.433947,-0.479425,0.455404,-0.736935,-1.063564,-1.519799,0.216243,-2.469429,-0.120424,1.103547,-2.254901,-0.263428,0.56484,0.936974,-1.005806,-0.73494,-0.237213,0.301421,-1.345722,0.334736,-0.654214,0.529875,-0.236855,-0.52925,0.396643,0.421915,0.208929,-0.558654,-0.796505,0.221521,0.370415,-0.355863,-1.021864,0.31584,0.120984,0.443342,0.119757,0.019599,0.57082,0.801269,0
3.540988,-1.331414,-17.608198,-13.510351,7.073853,-2.301496,-3.270794,0.850859,1.25953,-0.834036,4.816206,-4.87764,-0.149926,-1.270216,4.118926,2.230377,-4.828587,-4.299409,-1.249538,-4.0168,-0.498524,2.483997,-0.010868,3.839851,4.082446,0.185387,-2.231122,0.083467,0.170468,0.547786,1.053569,1.198651,-0.964242,-0.36278,-0.893839,0.976172,-0.618715,0.636621,-0.572837,1.608137,-1.688923,-0.704881,-1.797298,-0.62051,0.826499,0.733562,0.382952,0.324728,0.476716,2.221397,0
3.437194,-3.105244,-19.43804,-15.573562,6.619421,-2.279045,-3.747323,0.346352,0.333917,-1.611754,4.761356,-4.407508,-0.742124,-3.056915,3.266553,1.298999,-1.697235,-2.866108,-1.655938,-4.426312,-1.10082,1.629356,0.323137,-0.900111,2.437714,-0.895802,-0.915008,0.655467,1.622661,-0.452943,0.817604,0.297254,-0.907466,0.867311,0.389402,-0.308627,0.604644,0.044537,-0.182943,-0.625427,0.848472,0.733825,2.060131,0.32583,0.181304,-0.75432,0.4015,0.15154,-0.69105,-1.515043,0
3.707531,-1.822654,-17.81621,-14.072553,6.607254,-2.243911,-2.803933,1.075432,0.61436,-0.497863,4.668941,-4.563143,-0.247691,-2.070756,3.817394,2.091499,-3.681812,-4.548896,-1.481754,-4.724943,-0.882833,2.241908,-0.061564,2.823892,4.075751,0.408963,-1.938185,0.236115,0.63552,0.472535,1.364285,0.894823,-1.4602,0.37508,-0.186555,0.178468,-0.472952,0.373031,0.426505,0.719929,-1.247091,-0.143996,-0.720866,-0.148325,0.378508,-0.055218,0.060624,0.605197,0.102758,0.891805,0
3.58294,-2.554453,-18.814563,-14.985527,6.669649,-2.220515,-3.392894,0.528219,0.65258,-0.936939,4.31327,-4.088309,-0.60716,-2.845494,3.518997,2.046459,-2.324188,-3.636586,-1.495948,-4.444564,-1.136006,2.058968,0.047847,1.33787,3.353301,0.060716,-1.20077,0.292721,1.159971,0.229151,1.257663,0.376275,-1.233216,0.589853,0.275205,-0.468035,0.08006,0.243385,0.862199,-0.007967,-0.593481,0.550976,0.484481,0.038889,0.030309,-0.191801,0.183978,0.32147,-0.422776,-0.183259,0
14.503571,-0.637312,8.806855,-0.395874,7.307063,-0.749791,-1.16943,-0.228334,-1.478922,-0.647757,-1.187821,1.692829,0.598941,1.605484,0.958346,-0.138269,-0.734641,0.028424,0.439483,-1.004549,1.13707,-0.396126,-1.01863,-0.804986,-0.002471,-0.074868,3.189332,-0.194487,-1.62037,0.734413,-1.414058,-0.380882,-2.372493,2.111669,-1.96668,0.126749,1.181481,-0.651767,1.206932,-0.969056,-0.726644,-0.412503,-1.062601,-1.416483,0.226464,-0.286012,2.036873,1.243118,0.252506,0.972496,1
14.675335,-1.033431,8.884513,-0.537379,7.309754,-0.606721,-0.306183,-0.420155,-1.94166,-0.743584,-0.831992,1.573563,0.545267,1.858991,0.90851,0.372792,-0.937366,-0.085426,0.525051,-0.820916,0.601436,-0.292115,-1.011607,-0.845396,-0.054918,0.251218,3.434738,-0.212999,-1.327368,0.826921,-1.632806,0.226691,-2.341213,2.256259,-2.158422,0.33381,0.970638,-0.336852,1.110482,-0.896081,-0.809594,-0.705608,-1.076522,-1.625644,-0.098196,-0.321493,2.671753,1.138055,-0.078173,0.89247,1
14.479674,0.670548,8.997579,-2.00758,6.562959,-1.207767,-0.320954,0.6526,0.471503,-0.394225,1.715797,-0.814834,-1.189558,0.915395,-1.327303,0.088747,0.690145,1.024556,-2.720947,-0.555181,-2.030056,0.36018,1.011129,-0.133031,-0.607715,1.774605,1.698423,1.272628,-0.418071,1.592364,2.188574,1.075326,1.584229,-0.263859,0.636641,0.279084,-0.555647,-0.535698,1.054823,-0.3603,1.041311,-0.268694,-0.101532,0.152511,0.188278,1.700132,0.742284,-0.628977,-1.402607,1.052188,1
14.598778,0.576062,9.133668,-2.219059,6.667819,-1.250528,-0.301314,0.619322,0.224859,-0.287142,1.409418,-0.536677,-1.346405,1.08618,-1.166876,0.269807,0.665886,1.151055,-2.556839,-0.656666,-1.885251,0.350448,1.032991,-0.203698,-0.554367,1.95092,1.751602,1.251018,-0.68816,1.670308,2.198615,1.052632,1.493043,-0.503057,0.576133,0.217562,-0.538756,-0.305137,1.228307,-0.338631,0.854228,-0.187068,-0.173051,0.001297,0.250357,1.502318,0.628774,-0.722009,-1.252974,1.127592,1
15.391247,0.301538,9.565403,-1.919404,7.533141,-0.380811,-0.71063,0.31079,-0.80326,-0.504254,0.506124,0.678727,-0.232101,1.239184,0.526089,-0.221934,-0.274129,1.198517,-1.379534,-1.349518,-0.991928,0.341847,0.39723,-0.628742,-2.325654,3.757129,6.707573,2.376295,-4.149177,5.943375,3.376637,6.615229,1.027809,-1.426806,1.733676,-7.268383,4.890225,11.643441,-4.567027,2.484229,-1.895835,2.078275,1.214051,2.039681,-0.354655,-2.245274,-1.034289,-0.283163,2.190063,-2.351864,1
14.901968,0.250013,9.36596,-2.32234,6.988924,-1.087427,-0.411086,0.626248,-0.175121,-0.262056,0.634746,-0.097847,-0.637595,1.111003,-0.030408,0.501486,0.423557,1.295982,-2.24866,-0.854093,-1.488712,0.559118,0.912191,-0.356386,-0.799613,1.847462,2.523611,1.272136,-1.157271,1.687739,1.995473,1.295859,0.930505,-0.405479,0.324469,-0.021381,-0.173941,0.274727,0.690193,-0.214864,0.583354,-0.125328,-0.426894,-0.430619,-0.166424,1.414778,1.33392,-0.672735,-0.727997,1.048551,1
15.097562,0.075759,9.350098,-2.254926,6.852137,-1.032076,-0.354475,0.519227,-0.260534,-0.057574,0.305669,0.062902,-0.685953,1.377105,0.039179,0.209313,0.27408,1.161704,-1.869433,-0.969134,-1.254326,0.426404,0.811416,-0.432679,-0.908333,1.851738,2.522537,1.20352,-1.396117,1.83825,1.65043,1.339713,0.608439,-0.295125,0.239724,-0.148442,-0.007783,0.26846,0.591591,-0.129468,0.498997,0.165794,-0.409145,-0.651222,-0.048323,1.392949,1.531227,-0.392287,-0.610974,0.889267,1
14.496046,-0.651262,8.650799,-0.369159,7.300742,-0.877294,-1.19455,-0.192499,-1.347271,-0.49708,-0.849385,1.432694,0.500294,1.740144,0.553461,-0.386623,-0.981842,0.097864,-0.033,-0.998625,0.815565,-0.397943,-0.78136,-0.910957,-0.193919,-0.032585,3.404197,-0.119105,-1.704348,0.602282,-1.338532,-0.190724,-2.340874,1.899163,-1.977205,0.02669,1.335731,-0.721442,1.229464,-0.957249,-0.830586,-0.405287,-1.127228,-1.392181,0.435261,-0.419767,1.936592,1.327508,0.151503,0.802194,1
14.581942,-0.618296,8.715612,-0.109563,7.540063,-0.649042,-1.027719,-0.332219,-1.559981,-0.277615,-1.195438,1.886046,0.606529,1.489699,1.677758,-0.117248,-0.751063,-0.318866,0.24309,-1.376891,0.935137,-0.086768,-1.264964,-0.864103,0.058158,0.039821,3.027076,-0.252429,-1.444247,0.945612,-1.492372,0.078544,-1.971797,2.049524,-1.788452,0.383021,1.195629,-0.66538,1.011029,-0.86309,-0.826158,-0.697412,-0.845857,-1.179875,-0.051639,-0.590403,1.946021,0.923137,0.138348,0.686892,1
14.898772,-0.467685,8.630388,-0.381978,7.803791,-0.734836,-0.735743,-0.602708,-1.541962,-0.010747,-1.363123,2.051759,0.645174,1.338088,2.08439,-0.151574,-0.958422,-0.38817,0.131004,-1.648489,0.840855,-0.006403,-1.258979,-0.785631,0.017097,0.069157,2.499387,-0.372182,-1.112185,0.847551,-1.455919,0.431811,-1.799941,1.880226,-1.711952,0.572535,1.200427,-0.692762,0.743339,-0.760464,-0.764377,-0.909777,-0.381976,-0.950957,-0.173972,-0.558242,1.380451,0.70443,-0.145691,0.28459,1
14.852713,-0.545945,8.575275,-0.532845,7.659835,-0.705526,-0.767088,-0.770024,-1.594767,-0.013673,-1.528668,2.237086,0.545504,1.334185,2.218901,-0.187808,-0.852848,-0.486462,0.270301,-1.604139,0.955922,-0.01307,-1.344266,-0.678663,-0.071353,0.084659,2.175471,-0.404122,-1.041556,0.645588,-1.64159,0.41204,-1.629357,1.584026,-1.392737,0.680418,0.938917,-0.595847,0.690282,-0.670324,-0.583113,-1.139685,-0.283045,-0.76276,-0.277421,-0.358738,0.900817,0.506829,-0.116844,-0.069485,1
15.664105,-0.562837,8.805225,-0.46899,7.925701,-0.725159,-0.604107,-0.935089,-1.513296,0.257053,-1.738409,2.124505,0.918283,1.235108,2.597341,-0.161983,-1.051161,-0.503547,0.247675,-1.826393,1.026086,0.213205,-1.368968,-0.758911,-0.18587,-0.08539,2.016208,-0.44107,-0.713571,0.807917,-1.735736,0.877061,-1.534574,1.519519,-1.873108,1.094097,0.798978,-0.92507,0.313097,-0.615558,-0.520215,-1.12717,-0.053393,-0.351071,-0.434405,-0.471806,0.124973,0.273518,-0.31638,-0.187609,1
15.354767,-0.584729,8.794816,-0.399929,7.932123,-0.692607,-0.523751,-0.949889,-1.461006,0.201337,-1.783847,2.362709,0.839139,1.102303,2.683101,-0.017864,-0.92415,-0.545256,0.227935,-1.90444,1.090401,0.279471,-1.393028,-0.691458,-0.144054,-0.064294,1.815085,-0.588501,-0.664121,0.683472,-1.781045,1.018749,-1.34598,1.426301,-1.586478,1.126337,0.618987,-0.875766,0.049951,-0.525048,-0.390969,-1.342576,-0.086662,-0.366313,-0.492632,-0.721713,0.074119,0.155527,-0.425499,-0.500274,1
15.116282,-0.35516,8.888851,-0.540769,7.512376,-0.554405,-0.495741,-1.044634,-1.401227,0.205812,-1.625413,2.271838,0.761631,1.174085,2.601901,-0.257824,-0.950687,-0.599607,0.232838,-1.714628,0.937385,0.067491,-1.602578,-0.427597,-0.079183,-0.216991,1.626199,-0.612294,-0.480363,0.669969,-1.512635,1.215193,-1.229648,1.275923,-1.024726,0.953071,0.786762,-0.901937,0.299927,-0.641415,-0.257873,-1.320782,0.071737,-0.439001,-0.233041,-0.442217,0.014782,0.024169,-0.438593,-0.596412,1
15.411669,-0.349219,9.138023,-0.401932,7.330041,-0.523889,-0.455166,-1.062656,-1.256166,0.256304,-1.72712,2.156826,0.896285,1.044112,2.595836,-0.217701,-0.748963,-0.600302,0.399898,-1.592756,1.01838,0.117703,-1.585362,-0.422453,-0.273631,-0.489219,1.093074,-0.638851,-0.204732,0.389109,-1.725152,0.958338,-1.033262,0.791567,-0.943841,1.272726,0.418491,-0.861589,-0.08658,-0.28451,-0.051682,-1.085374,-0.132766,0.052552,-0.259388,-0.187599,-0.924818,-0.320251,-0.385327,-0.825827,1
15.587564,-0.099153,8.815219,-0.271467,7.537118,-0.888875,-0.194673,-1.278619,-1.175673,0.149113,-1.504398,2.15445,0.864901,1.041039,2.80658,-0.322335,-0.699053,-0.539981,0.713572,-1.543342,1.274206,-0.003201,-1.621558,-0.465544,-0.331816,-0.266307,0.716192,-0.731781,-0.255292,0.265821,-1.57971,1.015031,-0.840737,0.489533,-0.854119,1.080317,0.263252,-0.697429,-0.443889,-0.325487,0.40056,-0.792801,0.329056,0.201911,-0.446195,0.068818,-1.167358,-0.739675,-0.366529,-0.768735,1
14.959925,-0.094765,8.688358,-0.344156,7.008935,-0.878189,-0.058646,-1.473687,-1.115463,0.155261,-1.411925,2.261918,0.826497,0.764287,2.837364,-0.20662,-0.486162,-0.525592,0.862689,-1.24516,1.111862,-0.056316,-1.448267,-0.29633,0.051621,-0.643756,-0.604834,-0.705636,0.401092,-0.656753,-1.238072,0.473762,-0.149605,-0.265382,-0.126404,1.130913,-0.235384,-0.560551,-0.637847,0.153682,0.537051,-0.196312,0.634927,0.682075,-0.539042,0.284196,-2.009265,-0.650569,-0.006809,-0.811653,1
15.056826,-0.183218,8.441026,-0.498546,6.866515,-0.841079,-0.097872,-1.55817,-1.134116,0.089042,-1.529753,2.394854,0.764676,1.004071,2.957867,-0.471016,-0.665751,-0.623575,1.063246,-1.287983,1.222159,-0.109262,-1.745044,-0.121253,0.062998,-0.608529,-0.829107,-0.791983,0.541996,-0.788787,-0.959009,0.53305,-0.138264,-0.350523,0.047359,1.055684,-0.234515,-0.505728,-0.291162,0.006361,0.617217,0.093763,0.92154,0.572737,-0.434846,0.638744,-2.341069,-0.568217,-0.028121,-0.849435,1
14.731051,-0.067305,8.391219,-0.442879,6.676671,-0.850268,0.058369,-1.69204,-1.129497,0.053655,-1.328689,2.566695,0.70905,0.982404,3.026207,-0.402674,-0.563927,-0.512217,0.880328,-1.071583,0.935532,-0.259956,-1.663869,-0.018938,0.048722,-0.464287,-0.868301,-0.766967,0.432158,-0.770042,-0.899812,0.221407,0.024487,-0.357897,0.196031,0.826027,-0.343673,-0.334026,-0.409748,0.11351,0.580463,-0.1379,0.892622,0.577632,-0.480585,0.498804,-2.028855,-0.591786,-0.067843,-0.898278,1
14.698757,-0.002792,8.301673,-0.4625,6.442006,-0.844733,0.118379,-1.681377,-0.966708,0.027407,-1.270021,2.625664,0.782606,1.047744,3.260343,-0.296443,-0.443912,-0.683934,0.965779,-1.157073,0.996206,-0.301304,-1.855333,0.125456,0.128005,-0.629576,-1.078058,-0.796803,0.607262,-0.910564,-0.936353,-0.053786,0.072162,-0.459937,0.258457,0.775543,-0.49425,-0.069578,-0.403175,0.116887,0.666564,-0.020031,1.038697,0.56714,-0.547844,0.447797,-2.089864,-0.726643,-0.089403,-0.825379,1
14.663171,0.00372,8.374609,-0.489709,6.433319,-0.875745,0.033986,-1.61911,-1.154233,-0.106773,-1.323882,2.454509,0.891766,0.976737,3.458143,-0.182356,-0.248138,-0.594529,1.088876,-1.141783,0.949944,-0.233623,-1.810071,0.22909,0.194454,-0.588343,-1.184553,-0.607404,0.670964,-0.902595,-0.569383,-0.030997,0.251783,-0.675481,0.372666,0.830653,-0.471795,-0.070424,-0.414775,0.135362,0.639475,0.180814,1.029842,0.634302,-0.285387,0.397512,-1.816626,-0.622048,0.216282,-0.659571,1
13.703247,0.912274,8.866415,-2.184772,5.816889,-1.847304,0.125607,0.183353,1.947634,-0.646585,2.833719,-0.229158,-3.123893,0.08277,-4.713116,-0.393738,1.586097,1.590436,-2.456789,0.040322,-2.805946,0.757978,1.566858,1.332575,0.173516,0.567136,-0.466754,0.978181,0.064812,0.965039,1.859102,0.582069,1.871708,-0.164487,-0.178145,0.281059,0.077862,-1.768004,0.523606,-0.791788,0.705785,-0.029201,0.720107,-0.705626,0.159828,0.102957,-0.102905,-0.149709,0.104331,0.468395,1
12.593469,0.746757,8.535404,-2.250355,6.008861,-1.964688,0.759315,-0.239397,1.71015,-0.189004,1.891599,0.133078,-3.372898,0.314814,-5.203881,-0.360972,0.453094,1.304502,-1.488102,0.752258,-1.461852,0.577214,1.501179,-0.177033,1.66743,-0.870529,-1.818548,0.505733,0.235916,-1.195343,-0.325379,-0.776371,0.533547,-0.942715,-0.47873,0.607252,-0.386955,-0.269973,-0.281629,0.068145,0.156829,0.933466,-0.164987,0.079492,0.154129,-1.080765,-0.627806,1.393929,1.036839,-0.969048,1
13.35351,0.898658,8.878118,-1.861424,5.776115,-1.510541,0.648189,0.054454,1.78216,-0.249676,2.153156,-0.158322,-3.297859,-0.135891,-4.855501,-0.409967,1.011825,1.48429,-2.274711,0.455684,-2.270669,0.70594,1.652387,0.350801,1.308082,-0.360612,-1.194956,1.115197,0.071797,0.187783,1.030276,0.355808,2.16875,-0.645229,-0.166121,0.223275,-0.212079,-1.123431,-0.232109,-0.60314,1.242,0.266267,0.415803,-0.055622,0.423469,0.120537,-0.257012,0.340093,0.720373,-0.033941,1
